Chromosome	Arm	Segment_ID	Start	End	Midpoint	n_bins	segment_bp	C2_1806_PT	C4_1806_PT	C2C4_1806	expected_additive	residual	classification	is_informative	low_bin_count	C2_1806_PT__medratio	C4_1806_PT__medratio	C2C4_1806__medratio	min_distance_from_boundary	near_rounding_boundary	subclone_region_overlap	subclone_overlap_detail	C2_1806_PT__cn_cont	C4_1806_PT__cn_cont	C2C4_1806__cn_cont	expected_additive_cont	log2_residual
2	2q	16	101500001	151500000	126500000.5	87	43500000	3.0	2.0	5.0	5.0	0.0	match	True	False	1.4667100000000004	1.0007399999999997	1.2338599999999993	0.44295940267871137	False	False		2.9429594026787114	1.9996992199513393	4.964380431150198	4.94265862263005	0.005746378409012907
2	2q	17	151500001	168500000	160000000.5	33	16500000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.01173	1.00074	0.9778819999999999	0.43446441636329913	False	False		2.0300402373148967	1.9996992199513397	3.934464416363299	4.029739457266237	-0.03066820143717281
2	2q	18	168500001	177000000	172750000.5	17	8500000	1.0	2.0	4.0	3.0	1.0	over	True	False	0.512608	1.00074	0.977882	0.4344644163632996	False	False		1.028549974765515	1.9996992199513397	3.9344644163632996	3.028249194716855	0.3298074101256054
2	2q	19	177000001	178000000	177500000.5	2	1000000	4.0	6.0	9.0	10.0	-1.0	under	True	True	2.06019	3.23911	2.21219	0.027543877194291966	True	False		4.133779364567401	6.472456122805708	8.900647355442402	10.606235487373109	-0.2405378776441509
2	2q	20	178000001	180000000	179000000.5	4	2000000	6.0	6.0	13.0	12.0	1.0	over	False	False	2.95218	3.23911	3.2183	0.027543877194291966	True	False		5.923560819384906	6.472456122805708	12.948685865147336	12.396016942190613	0.06053966277132389
2	2q	21	180000001	180500000	180250000.5	1	500000	3.0	6.0	7.0	9.0	-2.0	under	True	True	1.53007	3.23911	1.6731	0.027543877194291966	True	False		3.0700914926990444	6.472456122805708	6.731642892514063	9.542547615504752	-0.4737299592046551
2	2q	22	180500001	197000000	188750000.5	32	16000000	3.0	4.0	7.0	7.0	0.0	match	True	False	1.53007	1.91003	1.6731	0.23164289251406256	False	False		3.0700914926990444	3.816661171816513	6.731642892514063	6.886752664515557	-0.03061683431218567
2	2q	23	197000001	200000000	198500000.5	6	3000000	3.0	2.0	7.0	5.0	2.0	over	True	False	1.53007	1.02569	1.6731	0.23164289251406256	False	False		3.0700914926990444	2.0495548223433557	6.731642892514063	5.1196463150424005	0.36384410336579287
2	2q	24	200000001	241500000	220750000.5	79	39500000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0054899999999996	1.0256899999999998	1.00613	0.4504451776566447	False	False		2.017519652691681	2.0495548223433553	4.048118978808901	4.067074475035037	-0.006000320226346016
3	3p	1	500001	9500000	5000000.5	16	8000000	2.0	2.0	5.0	4.0	1.0	over	False	False	0.99273	0.985501	1.21919	0.4053563433890499	False	False		1.9919166623403648	1.9692483371917433	4.90535634338905	3.961164999532108	0.27696922124775214
3	3p	2	9500001	10000000	9750000.5	1	500000	2.0	2.0	7.0	4.0	3.0	over	False	True	0.99273	0.985501	1.68249	0.2694231368274371	False	False		1.9919166623403648	1.9692483371917433	6.769423136827437	3.961164999532108	0.7044203757433045
3	3p	3	10000001	47500000	28750000.5	60	30000000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.9927300000000001	0.985501	1.00423	0.4595255860681391	False	False		1.991916662340365	1.9692483371917433	4.040474413931861	3.9611649995321083	0.025422537909736125
3	3p	4	47500001	88500000	68000000.5	71	35500000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.4955520000000003	0.4911650000000002	0.4973370000000001	0.4814559899348484	False	False		0.9943270434620624	0.9814559899348484	2.0010131380277727	1.9757830333969109	0.014627747413371904
3	3p	5	88500001	90000000	89250000.5	2	1000000	3.0	3.0	6.0	6.0	0.0	match	False	True	1.45567	1.3693	1.4916	0.23616338097744594	False	False		2.920807599114562	2.736163380977446	6.001385773996757	5.656970980092008	0.07852649351554969
3	3q	6	94000001	178500000	136250000.5	137	68500000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.4865290510948903	1.4811700000000003	1.5028	0.45355152778068764	False	False		2.9827264069071386	2.9597043124241327	6.046448472219312	5.942430719331272	0.023107321602017308
3	3q	7	179000001	179500000	179250000.5	1	500000	4.0	3.0	8.0	7.0	1.0	over	True	True	1.93414	1.48117	1.95038	0.3472665499381842	False	False		3.8808595421705734	2.9597043124241322	7.847266549938184	6.840563854594706	0.18541295482630318
3	3q	8	179500001	187000000	183250000.5	13	6500000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.9341399999999997	1.9846499999999996	1.9503799999999996	0.3472665499381824	False	False		3.880859542170573	3.9657683882691064	7.847266549938182	7.846627930439679	0.00011037965826845084
3	3q	9	187000001	188500000	187750000.5	2	1000000	6.0	6.0	11.0	12.0	-1.0	under	False	True	2.77099	3.06046	2.78238	0.06000236940409476	True	False		5.560002369404095	6.11547402391458	11.1947812750423	11.675476393318675	-0.05811334261988754
3	3q	10	188500001	189000000	188750000.5	1	500000	6.0	4.0	11.0	10.0	1.0	over	True	True	2.77099	2.22989	2.78238	0.044188007297306875	True	False		5.560002369404095	4.455811992702693	11.1947812750423	10.015814362106788	0.15330430043726376
3	3q	11	189000001	195000000	192000000.5	10	5000000	4.0	4.0	8.0	8.0	0.0	match	False	False	2.0443	2.060567	2.0411600000000005	0.28748418714720714	False	False		4.101896016865016	4.117467296757871	8.212515812852793	8.219363313622887	-0.001133424095008652
4	4p	1	1500001	2500000	2000000.5	2	1000000	1.0	1.0	3.0	2.0	1.0	over	False	True	0.507102	0.494265	0.754804	0.4630799223948454	False	False		1.017502164038685	0.9876504735987859	3.0369200776051546	2.0051526376374706	0.49759511064216255
4	4p	2	2500001	13000000	7750000.5	18	9000000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.507102	0.494265	0.49106199999999994	0.47576595665754584	False	False		1.017502164038685	0.9876504735987859	1.9757659566575458	2.0051526376374706	-0.017023571068663746
4	4p	3	13000001	13500000	13250000.5	1	500000	1.0	1.0	3.0	2.0	1.0	over	False	True	0.507102	0.494265	0.724926	0.41670728318609074	False	False		1.017502164038685	0.9876504735987859	2.9167072831860907	2.0051526376374706	0.44770814545858983
4	4p	4	13500001	49000000	31250000.5	70	35000000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0060200000000004	0.9923739999999999	0.9936220000000002	0.4814169002169226	False	False		2.0185830997830774	1.9829821069408544	3.9977936011867845	4.001565206723932	-0.001209258801509614
4	4q	5	52000001	91000000	71500000.5	75	37500000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0084200000000003	1.0173099999999997	1.0015599999999998	0.4671902657546445	False	False		2.0233987092535446	2.0328097342453555	4.029731788552018	4.0562084434989	-0.008408121985265705
4	4q	6	91000001	117500000	104250000.5	53	26500000	2.0	1.0	3.0	3.0	0.0	match	True	False	1.00842	0.5122789999999999	0.7503200000000002	0.47635358165212516	False	False		2.023398709253544	1.0236464183478748	3.0188789044953395	3.047045127601419	-0.011501817863420185
4	4q	7	117500001	143000000	130250000.5	50	25000000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.503726	0.5122789999999999	0.50045	0.47635358165212516	False	False		1.0107282067168946	1.0236464183478748	2.0135381540605235	2.0343746250647694	-0.011910207418981156
4	4q	8	143000001	189000000	166000000.5	88	44000000	2.0	1.0	3.0	3.0	0.0	match	True	False	0.9961610000000001	0.5122790000000002	0.7490620000000002	0.4763535816521247	False	False		1.998800977379187	1.0236464183478753	3.013817397855699	3.0224473957270623	-0.0035389405431044234
5	5p	1	1500001	13000000	7250000.5	20	10000000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.8389700000000004	1.8225500000000001	1.8863899999999998	0.08980565178985156	True	False		3.6899005616270903	3.641856839261261	7.589805651789852	7.3317574008883515	0.04676896776007561
5	5p	2	13000001	26000000	19500000.5	23	11500000	5.0	5.0	10.0	10.0	0.0	match	False	False	2.53575	2.522676086956522	2.4392526086956523	0.3142235887708278	False	False		5.087992381140472	5.040863164535099	9.814223588770828	10.12885554567557	-0.0433510387709988
5	5p	3	26000001	45500000	35750000.5	38	19000000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.9868100000000006	1.96342	1.9666257894736845	0.4126307560488822	False	False		3.9865421050078687	3.923346166273817	7.912630756048882	7.909888271281686	0.00047038962499870165
5	5q	4	50500001	59500000	55000000.5	18	9000000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.01756	1.0047199999999998	1.02035	0.39466748826924647	False	False		2.04173815532024	2.007652137687621	4.1053325117307535	4.0493902930078605	0.017632115760535586
5	5q	5	59500001	60500000	60000000.5	2	1000000	2.0	2.0	2.0	4.0	-2.0	under	False	True	1.01756	1.00472	0.596309	0.10077745407198169	True	False		2.04173815532024	2.0076521376876215	2.3992225459280183	4.049390293007861	-0.6500071292848021
5	5q	6	61000001	141000000	101000000.5	138	69000000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0175599999999998	1.00472	1.0013522028985506	0.4582618446797606	False	False		2.0417381553202394	2.0076521376876215	4.028895726223972	4.0493902930078605	-0.006513885998224727
5	5q	7	141000001	181000000	161000000.5	70	35000000	2.0	2.0	5.0	4.0	1.0	over	False	False	1.01756	1.0047200000000005	1.2279199999999997	0.4404811072714514	False	False		2.04173815532024	2.0076521376876224	4.940481107271451	4.049390293007862	0.2580610271002103
6	6p	1	1500001	11500000	6500000.5	20	10000000	4.0	4.0	8.0	8.0	0.0	match	False	False	2.01878	2.0196699999999996	2.0161000000000002	0.3883119744201764	False	False		4.050690036162382	4.035746071466237	8.111688025579824	8.086436107628618	0.004236606585610611
6	6p	2	11500001	12000000	11750000.5	1	500000	5.0	6.0	10.0	11.0	-1.0	under	True	True	2.59189	3.00992	2.60817	0.006144855078357381	True	False		5.2006375126704825	6.014483957987027	10.493855144921643	11.21512147065751	-0.09167453750217287
6	6p	3	12000001	13000000	12500000.5	2	1000000	6.0	6.0	12.0	12.0	0.0	match	False	True	3.13672	3.00992	3.0078	0.20615894241508848	False	False		6.2938410575849115	6.014483957987027	12.1017485458752	12.308325015571938	-0.023457894655851873
6	6p	4	13000001	21000000	17000000.5	16	8000000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.9539	2.01373	2.03335	0.318907372247045	False	False		3.9205080601440865	4.0238766414779175	8.181092627752955	7.944384701622004	0.03988433074787257
6	6p	5	21000001	42000000	31500000.5	37	18500000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.4548800000000004	1.4870700000000003	1.4728599999999996	0.4192224609972004	False	False		2.9192224609972004	2.9714938135909823	5.925986223577945	5.890716274588183	0.007940249678448898
6	6p	6	42000001	45000000	43500000.5	5	2500000	2.0	3.0	4.0	5.0	-1.0	under	True	False	1.0289	1.48707	0.9956609999999999	0.4355080899318029	False	False		2.064491910068197	2.9714938135909814	4.005997426336407	5.035985723659179	-0.2969937329626802
6	6p	7	45000001	45500000	45250000.5	1	500000	2.0	3.0	6.0	5.0	1.0	over	True	True	1.0289	1.48707	1.51609	0.4000798081933876	False	False		2.064491910068197	2.9714938135909814	6.099920191806612	5.035985723659179	0.2536083565592748
6	6p	8	45500001	58000000	51750000.5	23	11500000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.5422200000000001	1.48707	1.5160899999999997	0.4000798081933885	False	False		3.0944705156432843	2.9714938135909814	6.0999201918066115	6.065964329234266	0.007441666844532782
6	6q	9	60500001	62500000	61500000.5	2	1000000	3.0	3.0	6.0	6.0	0.0	match	False	True	1.36838	1.31793	1.4179	0.13351479200438598	True	False		2.7456598696657784	2.633514792004386	5.704857125871548	5.379174661670165	0.07778435209911007
6	6q	10	62500001	170000000	116250000.5	209	104500000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.00029	1.0036699999999998	1.0024099999999998	0.4668482745293048	False	False		2.0070858321723364	2.005554006124029	4.033151725470695	4.012639838296366	0.006542810193439552
7	7p	1	1500001	13500000	7500000.5	24	12000000	5.0	5.0	10.0	10.0	0.0	match	False	False	2.3705	2.41743	2.46459	0.25641760405934555	False	True	parent_a:C2_1806_PT,CN=3,loss,pop=0.8609	4.7564176040593455	4.830558272165565	9.916167447529276	9.58697587622491	0.04633083381184846
7	7p	2	13500001	28000000	20750000.5	29	14500000	4.0	3.0	7.0	7.0	0.0	match	True	False	1.9742000000000006	1.5135700000000005	1.7642000000000004	0.40182033890782876	False	False		3.961240090248456	3.024446657814967	7.098179661092171	6.985686748063423	0.02151914798630068
7	7p	3	28000001	48000000	38000000.5	39	19500000	3.0	2.0	5.0	5.0	0.0	match	True	False	1.4394500000000001	0.9756009999999997	1.23077	0.38826210510998793	False	False		2.888262105109988	1.949465953877877	4.951947954587013	4.837728058987865	0.030545983519041257
7	7p	4	48000001	57000000	52500000.5	17	8500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.929779	0.975601	0.9825930000000002	0.36560523243395693	False	False		1.865605232433957	1.9494659538778776	3.953418913803162	3.8150711863118345	0.04552896629423062
7	7q	5	63000001	111000000	87000000.5	91	45500000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0009463296703296	1.0046649010989013	1.0041681318681321	0.4597745097249204	False	False		2.008402760245748	2.007542037931893	4.04022549027508	4.015944798177641	0.007736099675415508
7	7q	6	111000001	112000000	111500000.5	2	1000000	2.0	2.0	3.0	4.0	-1.0	under	False	True	0.996476	0.99709	0.655895	0.13896414738241036	True	False		1.9994330261221858	1.9924057149921872	2.6389641473824104	3.991838741114373	-0.5170175844727244
7	7q	7	112000001	142000000	127000000.5	60	30000000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.9964760000000001	0.99709	0.9950869999999998	0.4924057149921872	False	False		1.999433026122186	1.9924057149921872	4.003687963052501	3.991838741114373	0.0038007387844753576
7	7q	8	142000001	154500000	148250000.5	20	10000000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.47562800000000005	0.48042000000000007	0.4879909999999999	0.4543494588414001	False	False		0.9543494588414001	0.9599851102674248	1.963409925743129	1.914334569108825	0.029031107639142625
7	7q	9	154500001	156000000	155250000.5	3	1500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.893107	0.8987120000000001	0.9369520000000001	0.2697843950910501	False	False		1.7920227197252185	1.7958247750273884	3.76978439509105	3.587847494752607	0.0628218473903172
7	7q	10	156000001	156500000	156250000.5	1	500000	2.0	2.0	3.0	4.0	-1.0	under	False	True	0.893107	0.898712	0.700961	0.29202271972521854	False	False		1.7920227197252185	1.7958247750273881	2.8202851793554173	3.587847494752607	-0.30003421468583347
7	7q	11	156500001	158000000	157250000.5	3	1500000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.47215200000000007	0.469254	0.50272	0.43767297975402797	False	False		0.9473748511250069	0.937672979754028	2.022671397360988	1.8850478308790348	0.08093409439321328
8	8p	1	1	12000000	6000000.5	21	10500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.9357420000000002	0.9074789999999998	0.9739320000000004	0.31334317447311144	False	False		1.8775700154641222	1.8133431744731114	3.918571768329453	3.6909131899372336	0.07631547922077632
8	8p	2	13000001	31500000	22250000.5	37	18500000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.5164180000000003	0.5211140000000001	0.5020810000000001	0.45869930320990204	False	False		1.0361947547998822	1.041300696790098	2.0201004094891837	2.0774954515899804	-0.03248866491058602
8	8p	3	31500001	43000000	37250000.5	23	11500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.985308	0.995901	1.0004099999999996	0.47489518492619087	False	False		1.977024390052945	1.9900298307739865	4.025104815073809	3.9670542208269315	0.018627443660405214
8	8q	4	46000001	96000000	71000000.5	90	45000000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.9920196444444445	0.9962028888888891	0.9990424222222226	0.4803975728454617	False	False		1.9904913311150598	1.9906330713515825	4.019602427154538	3.9811244024666426	0.012335091293405504
8	8q	5	96500001	99000000	97750000.5	5	2500000	2.0	2.0	5.0	4.0	1.0	over	False	False	1.0171	1.23399	1.25462	0.034215839850757046	True	False		2.0408151635050666	2.465784160149243	5.047907361069866	4.50659932365431	0.14811269607235858
8	8q	6	99500001	105000000	102250000.5	11	5500000	3.0	3.0	5.0	6.0	-1.0	under	False	False	1.51637	1.53478	1.2546199999999998	0.4331710846004784	False	False		3.0426023886384606	3.0668289153995216	5.047907361069865	6.109431304037982	-0.25258244537082
8	8q	7	105000001	115500000	110250000.5	20	10000000	4.0	5.0	8.0	9.0	-1.0	under	True	False	1.9237100000000003	2.3408700000000002	1.9598799999999996	0.17757450787166817	False	False		3.859931706013502	4.677574507871668	7.885489374323386	8.53750621388517	-0.10802975257156636
8	8q	8	115500001	119000000	117250000.5	7	3500000	5.0	6.0	10.0	11.0	-1.0	under	True	False	2.55064	3.0034500000000004	2.51259	0.38213077510317195	False	False		5.117869224896828	6.001555471114227	10.109293297054514	11.119424696011055	-0.13121008031737222
8	8q	9	119000001	119500000	119250000.5	1	500000	5.0	8.0	12.0	13.0	-1.0	under	True	True	2.55064	3.84533	2.91982	0.18381737659680386	False	False		5.117869224896828	7.683817376596804	11.747764957516234	12.801686601493632	-0.11909068340552602
8	8q	10	119500001	120500000	120000000.5	2	1000000	7.0	8.0	15.0	15.0	0.0	match	True	True	3.56456	3.84533	3.65503	0.18381737659680386	False	False		7.152303705853527	7.683817376596804	14.705849453963106	14.83612108245033	-0.012307219792714985
8	8q	11	120500001	121000000	120750000.5	1	500000	7.0	8.0	13.0	15.0	-2.0	under	True	True	3.56456	3.84533	3.1566	0.18381737659680386	False	False		7.152303705853527	7.683817376596804	12.700438679403437	14.83612108245033	-0.21634775830903333
8	8q	12	121000001	124000000	122500000.5	6	3000000	5.0	6.0	11.0	11.0	0.0	match	True	False	2.57165	3.17458	2.68716	0.15648904843103661	False	False		5.160025872802876	6.343510951568963	10.811667871046613	11.503536824371839	-0.08564789042126954
8	8q	13	124000001	131000000	127500000.5	14	7000000	5.0	7.0	11.0	12.0	-1.0	under	True	False	2.571649999999999	3.657200000000001	2.6871599999999995	0.19210785298275113	False	False		5.1600258728028745	7.307892147017249	10.81166787104661	12.467918019820123	-0.19713520960176342
8	8q	14	131000001	141000000	136000000.5	20	10000000	5.0	6.0	11.0	11.0	0.0	match	True	False	2.31655	3.09216	2.6871599999999995	0.14816671617113641	True	False		4.648166716171136	6.178817614929686	10.81166787104661	10.826984331100823	-0.0019521466329716223
8	8q	15	142000001	145000000	143500000.5	4	2000000	4.0	5.0	8.0	9.0	-1.0	under	True	False	1.94586	2.43936	2.00122	0.37437924853658355	False	False		3.904375768418021	4.8743792485365836	8.051819012226998	8.778755016954605	-0.11769992310699863
9	9p	1	500001	17500000	9000000.5	34	17000000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.485903	0.4847350000000001	0.497504	0.46860743188351905	False	False		0.9749662868868375	0.968607431883519	2.0016850550459124	1.9435737187703566	0.033907546467416255
9	9p	2	17500001	18000000	17750000.5	1	500000	1.0	1.0	1.0	2.0	-1.0	under	False	True	0.485903	0.484735	0.145975	0.08732387259263652	True	False		0.9749662868868375	0.9686074318835189	0.5873238725926365	1.9435737187703563	-1.1682109004991563
9	9p	3	18000001	29500000	23750000.5	23	11500000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.4859030000000001	0.4847350000000002	0.495604	0.4686074318835193	False	False		0.9749662868868377	0.9686074318835193	1.9940404901688715	1.943573718770357	0.029492258098871682
9	9p	4	29500001	38500000	34000000.5	16	8000000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0182	1.03631	1.01203	0.4281426355202882	False	False		2.043022317845698	2.0707759244436845	4.071857364479712	4.113798242289382	-0.013174523300737935
