Chromosome	Arm	Segment_ID	Start	End	Midpoint	n_bins	segment_bp	C6_1806_PT	C7_1806_PT	C6C7_1806	expected_additive	residual	classification	is_informative	low_bin_count	C6_1806_PT__medratio	C7_1806_PT__medratio	C6C7_1806__medratio	min_distance_from_boundary	near_rounding_boundary	subclone_region_overlap	subclone_overlap_detail	C6_1806_PT__cn_cont	C7_1806_PT__cn_cont	C6C7_1806__cn_cont	expected_additive_cont	log2_residual
2	2p	12	75000001	76000000	75500000.5	2	1000000	2.0	2.0	3.0	4.0	-1.0	under	False	True	0.909506	0.888534	0.689932	0.2758516733912999	False	False		1.8222208123098986	1.7847605613312965	2.7758516733913	3.606981373641195	-0.32620836932073183
2	2p	13	76000001	77000000	76500000.5	2	1000000	2.0	2.0	5.0	4.0	1.0	over	False	True	0.909506	0.888534	1.16784	0.19865235741101372	False	False		1.8222208123098986	1.7847605613312965	4.698652357411014	3.606981373641195	0.34005927872259256
2	2p	14	77000001	83500000	80250000.5	13	6500000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.48139999999999994	0.48420899999999995	0.4849750000000001	0.45123383942612594	False	False		0.9644984189724807	0.9726100820471311	1.951233839426126	1.9371085010196119	0.008337637166030233
2	2p	15	83500001	85000000	84250000.5	3	1500000	2.0	1.0	4.0	3.0	1.0	over	True	False	0.9221179999999999	0.48420900000000006	0.988973	0.3474893084878812	False	False		1.8474893084878812	0.9726100820471313	3.9790042453297048	2.8200993905350122	0.4319516028676887
2	2p	16	85000001	85500000	85250000.5	1	500000	4.0	4.0	8.0	8.0	0.0	match	False	True	2.01291	2.06279	2.04357	0.27796188002258404	False	False		4.032921712783333	4.1434387860324815	8.222038119977416	8.176360498815814	0.00757529820768857
2	2p	17	85500001	88500000	87000000.5	3	1500000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.583671	0.594505	0.589031	0.13011037750191212	True	False		1.1694012395099438	1.1941569793775615	2.369889622498088	2.3635582188875053	0.003186316002700551
2	2q	18	95000001	100000000	97500000.5	6	3000000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.03869	0.9984000000000001	1.005	0.41895541586513074	False	False		2.0810445841348693	2.00544373589887	4.043486795449778	4.086488320033739	-0.013590079759983957
2	2q	19	100000001	101500000	100750000.5	3	1500000	4.0	4.0	8.0	8.0	0.0	match	False	False	2.05971	2.04936	1.87713	0.052388426211583905	True	False		4.126686827049872	4.116462514625108	7.552388426211584	8.24314934167498	-0.11873627609519234
2	2q	20	101500001	168500000	135000000.5	120	60000000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.00173	1.0072000000000005	1.00323	0.4636345693541477	False	False		2.0069941862012945	2.0231199226736205	4.036365430645852	4.0301141088749155	0.00198947172556091
2	2q	21	168500001	177000000	172750000.5	17	8500000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.493142	0.513182	0.511059	0.4438205789096834	False	False		0.9880238457185857	1.0308069183454065	2.0561794210903166	2.018830764063992	0.021234911103073902
2	2q	22	177000001	178000000	177500000.5	2	1000000	4.0	4.0	8.0	8.0	0.0	match	False	True	2.00841	2.03523	2.11505	0.009628603697565907	True	False		4.02390583641155	4.088080182906106	8.509628603697566	8.111986019317655	0.06512165882808807
2	2q	23	178000001	180000000	179000000.5	4	2000000	6.0	6.0	12.0	12.0	0.0	match	False	False	2.9319925000000002	3.02297	3.00111	0.37432931177642637	False	False		5.874329311776426	6.072111628916472	12.074575777803268	11.946440940692899	0.014776466694635313
2	2q	24	180000001	180500000	180250000.5	1	500000	4.0	3.0	9.0	7.0	2.0	over	True	True	2.16505	1.53008	2.27299	0.16226152472710975	False	False		4.33773847527289	3.073406802307835	9.145079652924768	7.411145277580726	0.28590658734829194
2	2q	25	180500001	200000000	190250000.5	38	19000000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.5343099999999996	1.5300799999999999	1.5706100000000003	0.18085492955086835	False	False		3.0740331724421823	3.0734068023078347	6.319145070449132	6.147439974750017	0.03679203223713972
2	2q	26	200000001	241500000	220750000.5	79	39500000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0290499999999998	1.0203199999999997	1.0140800000000008	0.4199810054430708	False	False		2.0617305734184277	2.0494735102287	4.080018994556929	4.111204083647127	-0.009789936690898282
3	3p	1	500001	47500000	24000000.5	77	38500000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0041300000000002	1.0058899999999997	0.9945780000000001	0.4795114187667133	False	False		2.011802653599579	2.0204885812332867	4.0015552338754725	4.032291234832866	-0.009817046905269753
3	3p	2	47500001	88500000	68000000.5	71	35500000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.49110999999999994	0.49548200000000026	0.49213499999999993	0.48004116823748877	False	False		0.983952676654705	0.9952536790371036	1.9800411682374888	1.9792063556918085	0.0004857107556294289
3	3p	3	88500001	90000000	89250000.5	2	1000000	3.0	3.0	5.0	6.0	-1.0	under	False	True	1.30935	1.39152	1.3322	0.12331949497635586	True	False		2.623319494976356	2.79508720690905	5.359933441689746	5.418406701885406	-0.014324560936223066
3	3q	4	94000001	128000000	111000000.5	58	29000000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.51751	1.4838100000000003	1.5282099999999998	0.3514458152494484	False	False		3.0403739006541945	2.9804662157092374	6.148554184750552	6.020840116363432	0.027982794860468133
3	3q	5	128000001	158500000	143250000.5	50	25000000	3.0	3.0	7.0	6.0	1.0	over	False	False	1.5175100000000001	1.4838100000000003	1.69915	0.33630904327212985	False	False		3.040373900654195	2.9804662157092374	6.83630904327213	6.020840116363432	0.1699965670730164
3	3q	6	159000001	178500000	168750000.5	29	14500000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.5175100000000001	1.4838099999999999	1.47063	0.4168885432759275	False	False		3.040373900654195	2.9804662157092365	5.9168885432759275	6.0208401163634315	-0.023183922045364038
3	3q	7	179000001	179500000	179250000.5	1	500000	4.0	3.0	8.0	7.0	1.0	over	True	True	1.96701	1.48381	1.90605	0.16874428504184014	False	False		3.9409597737911497	2.980466215709237	7.66874428504184	6.921425989500387	0.13841790153749922
3	3q	8	179500001	187000000	183250000.5	13	6500000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.9670099999999995	1.7863700000000005	1.9060500000000002	0.08820565554653914	True	False		3.940959773791149	3.588205655546539	7.668744285041841	7.529165429337688	0.024864283218790206
3	3q	9	187000001	189000000	188000000.5	3	1500000	6.0	5.0	10.0	11.0	-1.0	under	True	False	2.83034	2.45912	2.50473	0.17066567335806315	False	False		5.670665673358063	4.939530047900269	10.07745540414619	10.610195721258332	-0.07089162886544671
3	3q	10	189000001	190500000	189750000.5	3	1500000	4.0	4.0	10.0	8.0	2.0	over	False	False	2.11025	1.86772	2.50473	0.2516099503335707	False	False		4.227945136345404	3.7516099503335707	10.07745540414619	7.979555086678975	0.3189321279290463
3	3q	11	190500001	195000000	192750000.5	7	3500000	4.0	4.0	7.0	8.0	-1.0	under	False	False	2.11025	1.86772	1.8093800000000004	0.22019488761102401	False	False		4.227945136345404	3.7516099503335707	7.279805112388976	7.979555086678975	-0.12425455457993798
4	4p	1	1500001	13000000	7250000.5	20	10000000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.49104000000000003	0.499378	0.48372600000000016	0.44620865036392043	False	False		0.9838124296889219	1.0030794090001058	1.9462086503639204	1.9868918386890277	-0.023796298032758796
4	4p	2	13000001	13500000	13250000.5	1	500000	2.0	1.0	3.0	3.0	0.0	match	True	True	0.971114	0.499378	0.854587	0.06168034819598045	True	False		1.9456541704238508	1.0030794090001058	3.4383196518040195	2.9487335794239566	0.19151352919440906
4	4p	3	13500001	30000000	21750000.5	33	16500000	3.0	2.0	5.0	5.0	0.0	match	True	False	1.4423154545454544	1.00361	1.1929027272727275	0.29948898107791155	False	False		2.8897195171762897	2.0159088419325566	4.7994889810779116	4.905628359108846	-0.028609078705860793
4	4p	4	30000001	49000000	39500000.5	37	18500000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0308500000000003	1.0036100000000001	1.01847	0.4023184113813576	False	False		2.0653369239671417	2.015908841932557	4.097681588618642	4.081245765899698	0.005166596129578153
4	4q	5	52000001	97000000	74500000.5	87	43500000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.01662	1.0168500000000005	1.0181000000000007	0.40380705826127183	False	False		2.036826719351482	2.0425034683982037	4.096192941738728	4.079330187749686	0.005302768812527332
4	4q	6	97000001	116500000	106750000.5	39	19500000	1.0	2.0	3.0	3.0	0.0	match	True	False	0.5142969999999999	1.0168499999999996	0.778976	0.365891373161904	False	False		1.030408482306377	2.042503468398202	3.134108626838096	3.072911950704579	0.02450118248457322
4	4q	7	116500001	143000000	129750000.5	52	26000000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.5142969999999999	0.506259	0.506461	0.462320033920109	False	False		1.030408482306377	1.0169009818634074	2.037679966079891	2.0473094641697847	-0.005464100147253601
4	4q	8	143000001	189000000	166000000.5	88	44000000	1.0	2.0	3.0	3.0	0.0	match	True	False	0.514297	1.02242	0.7502379999999998	0.4463083088364157	False	False		1.0304084823063773	2.0536916911635843	3.0184850213379604	3.0841001734699613	-0.02665658914534209
5	5p	1	1500001	13000000	7250000.5	20	10000000	4.0	4.0	7.0	8.0	-1.0	under	False	False	1.8184999999999998	1.84863	1.74715	0.14341581824149596	True	False		3.643415818241496	3.713264676977892	7.029430800666746	7.356680495219388	-0.0613790858595817
5	5p	2	13000001	26000000	19500000.5	23	11500000	5.0	5.0	10.0	10.0	0.0	match	False	False	2.517580000000001	2.5713999999999992	2.5413500000000004	0.275208788441498	False	False		5.044042230238345	5.165062121885368	10.224791211558502	10.209104352123713	0.002111735432056804
5	5p	3	26000001	45500000	35750000.5	38	19000000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.98075	1.9925752631578948	1.9699499999999999	0.4258376245734228	False	False		3.968488249646326	4.002401422082373	7.925837624573423	7.970889671728699	-0.0076933855768460966
5	5q	4	50500001	181000000	115750000.5	228	114000000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.00188	0.9981060000000002	1.00784	0.44508683390437387	False	False		2.0072947154136873	2.0048531905679865	4.054913166095626	4.012147905981674	0.013609191712058209
6	6p	1	1500001	11500000	6500000.5	20	10000000	4.0	4.0	6.0	8.0	-2.0	under	False	False	2.04864	2.0081399999999996	1.5650800000000005	0.2031041653507062	False	False		4.104507771175286	4.033665648846109	6.296895834649294	8.138173420021396	-0.34585026732756796
6	6p	2	11500001	12000000	11750000.5	1	500000	6.0	6.0	10.0	12.0	-2.0	under	False	True	2.9582	3.10896	2.47892	0.2551639050879908	False	False		5.926836774001647	6.244836094912009	9.973612225847129	12.171672868913657	-0.2748478998223386
6	6p	3	12000001	13000000	12500000.5	2	1000000	7.0	6.0	10.0	13.0	-3.0	under	True	True	3.48734	3.10896	2.47892	0.2551639050879908	False	False		6.986983623638329	6.244836094912009	9.973612225847129	13.231819718550337	-0.3907637251015747
6	6p	4	13000001	17500000	15250000.5	9	4500000	4.0	4.0	6.0	8.0	-2.0	under	False	False	2.02217	2.0185	1.46854	0.4084797000893703	False	False		4.051474382828379	4.054475341458201	5.90847970008937	8.10594972428658	-0.4253522689005564
6	6p	5	17500001	20500000	19000000.5	6	3000000	4.0	4.0	7.0	8.0	-1.0	under	False	False	2.0221699999999996	2.0185	1.8341899999999998	0.12037507925768409	True	False		4.051474382828378	4.054475341458201	7.379624920742316	8.105949724286578	-0.12720745476356213
6	6p	6	20500001	21000000	20750000.5	1	500000	3.0	4.0	6.0	7.0	-1.0	under	True	True	1.47987	2.0185	1.48488	0.4455246585417987	False	False		2.9649611036244394	4.054475341458201	5.974221565002454	7.019436445082641	-0.2159178018757924
6	6p	7	21000001	39000000	30000000.5	32	16000000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.47987	1.46672	1.48488	0.44613825752963754	False	False		2.9649611036244394	2.9461382575296375	5.974221565002454	5.911099361154077	0.014134971020182508
6	6p	8	39500001	42000000	40750000.5	5	2500000	3.0	3.0	5.0	6.0	-1.0	under	False	False	1.3085	1.46672	1.28306	0.12161649610613035	True	False		2.6216164961061303	2.9461382575296375	5.162225042557008	5.567754753635768	-0.09979368630932933
6	6p	9	42000001	45000000	43500000.5	5	2500000	1.0	2.0	3.0	3.0	0.0	match	True	False	0.530703	1.04603	0.788702	0.32676007706982	False	False		1.063278364029814	2.101116096817202	3.17323992293018	3.1643944608470163	0.00347831734205701
6	6p	10	45000001	45500000	45250000.5	1	500000	1.0	3.0	3.0	4.0	-1.0	under	True	True	0.530703	1.53852	0.788702	0.32676007706982	False	False		1.063278364029814	3.0903598723508905	3.17323992293018	4.153638236380704	-0.3413059323158001
6	6p	11	45500001	58000000	51750000.5	23	11500000	2.0	3.0	5.0	5.0	0.0	match	True	False	1.0323300000000004	1.5385199999999997	1.2988500000000005	0.27424594600005303	False	False		2.0683021455294175	3.0903598723508896	5.225754053999947	5.158662017880307	0.01700473134323798
6	6q	12	60500001	61000000	60750000.5	1	500000	2.0	3.0	4.0	5.0	-1.0	under	True	True	0.886299	1.3215	1.01386	0.1544410025945071	False	False		1.775724936096574	2.654441002594507	4.079133853168868	4.430165938691081	-0.10656146819962234
6	6q	13	62000001	62500000	62250000.5	1	500000	3.0	3.0	4.0	6.0	-2.0	under	False	True	1.49505	1.3215	1.01386	0.1544410025945071	False	False		2.9953746599185864	2.654441002594507	4.079133853168868	5.6498156625130935	-0.4254684298692579
6	6q	14	62500001	125000000	93750000.5	123	61500000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0073799999999995	1.0036900000000004	1.0138599999999995	0.4208661468311341	False	False		2.018314119868087	2.016069534539601	4.079133853168866	4.034383654407688	0.01416827447018517
6	6q	15	125000001	126000000	125500000.5	2	1000000	2.0	3.0	4.0	5.0	-1.0	under	True	True	1.00738	1.46442	1.01386	0.4208661468311323	False	False		2.018314119868088	2.9415183450771463	4.079133853168868	4.959832464945235	-0.25378194549535527
6	6q	16	126000001	129000000	127500000.5	6	3000000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0073799999999997	1.0148399999999997	1.01386	0.4208661468311323	False	False		2.0183141198680876	2.0384660666462424	4.079133853168868	4.05678018651433	0.007059958805502335
6	6q	17	129000001	129500000	129250000.5	1	500000	3.0	2.0	4.0	5.0	-1.0	under	True	True	1.61768	1.01484	1.01386	0.2589326913099237	False	False		3.2410673086900763	2.038466066646243	4.079133853168868	5.279533375336319	-0.33587828073348824
6	6q	18	129500001	170000000	149750000.5	77	38500000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0066805454545458	0.9969325714285714	0.9897160259740259	0.48199371370249056	False	False		2.016912743043756	2.002496174363963	3.9819937137024906	4.019408917407719	-0.011993473000513937
7	7p	1	1500001	13000000	7250000.5	23	11500000	5.0	4.0	9.0	9.0	0.0	match	True	False	2.3990900000000006	1.9506799999999997	2.1441900000000005	0.12686960391588187	True	False		4.806644187728894	3.9182481838373464	8.626869603915882	8.724892371566241	-0.015411959446744446
7	7p	2	13000001	13500000	13250000.5	1	500000	5.0	4.0	6.0	9.0	-3.0	under	True	True	2.39909	1.95068	1.54231	0.29471629901477847	False	False		4.806644187728893	3.918248183837347	6.2052837009852215	8.72489237156624	-0.46023370515450257
7	7p	3	13500001	28000000	20750000.5	29	14500000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.5043399999999998	1.5134499999999997	1.54231	0.29471629901477847	False	False		3.0139874358061105	3.0400028266187338	6.2052837009852215	6.053990262424844	0.03292484453958917
7	7p	4	28000001	57000000	42500000.5	56	28000000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.9447200000000001	0.9552639999999999	0.963909	0.3781625010101495	False	False		1.8927730502112219	1.9187982821811875	3.8781625010101495	3.8115713323924094	0.02211175421783213
7	7q	5	63000001	142000000	102500000.5	153	76500000	2.0	2.0	4.0	4.0	0.0	match	False	False	1.0005456209150327	0.9982703529411765	1.008553366013072	0.4422166985270808	False	False		2.0046212494440967	2.005183319350397	4.057783301472919	4.009804568794493	0.015267417681528343
7	7q	6	142000001	154500000	148250000.5	20	10000000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.48291900000000015	0.4797910000000001	0.484897	0.4509200165703593	False	False		0.9675417781299784	0.9637358328231718	1.9509200165703593	1.9312776109531502	0.01160876975421596
7	7q	7	154500001	156000000	155250000.5	3	1500000	2.0	2.0	2.0	4.0	-2.0	under	False	False	0.880474	0.9140289999999999	0.48489699999999997	0.2640543850153221	False	False		1.764054385015322	1.835971286538369	1.950920016570359	3.6000256715536914	-0.7423095389269091
7	7q	8	156000001	156500000	156250000.5	1	500000	1.0	2.0	2.0	3.0	-1.0	under	True	True	0.497524	0.914029	0.484897	0.3359712865383693	False	False		0.9968033057766194	1.8359712865383693	1.9509200165703593	2.8327745923149887	-0.44340034202647294
7	7q	9	156500001	158000000	157250000.5	3	1500000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.497524	0.472437	0.48489699999999997	0.44896416492072744	False	False		0.9968033057766194	0.9489641649207274	1.950920016570359	1.945767470697347	0.003036156643378209
8	8p	1	1	12000000	6000000.5	21	10500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.9158639999999998	0.9089579999999997	0.9159730000000001	0.1852982392920599	False	False		1.8349592438591857	1.8257853839094194	3.68529823929206	3.6607446277686053	0.008488687715264768
8	8p	2	13000001	31500000	22250000.5	37	18500000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.5100340000000001	0.5220009999999999	0.5324850000000001	0.3576158544526611	False	False		1.0218674420901752	1.0485212696143287	2.142384145547339	2.0703887117045037	0.03985366841380211
8	8p	3	31500001	43000000	37250000.5	23	11500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.9864449999999999	0.9844569999999998	1.0106	0.43398233285418364	False	False		1.9763702594584727	1.9774370231488314	4.066017667145816	3.953807282607304	0.035897308058286
8	8q	4	46000001	96000000	71000000.5	90	45000000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.9872685444444446	0.9840989555555555	1.0198382222222222	0.3968135472134007	False	False		1.9780202538802019	1.9767178344586427	4.103186452786599	3.9547380883388445	0.04729226783701914
8	8q	5	96500001	99000000	97750000.5	5	2500000	2.0	3.0	4.0	5.0	-1.0	under	True	False	1.21627	1.42893	1.05436	0.06316889895376132	True	False		2.4368311010462387	2.8702310872776162	4.242080335970575	5.3070621883238545	-0.2922883802259106
8	8q	6	99500001	105000000	102250000.5	11	5500000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.57911	1.4289299999999998	1.53018	0.3362087694565141	False	True	parent_b:C7_1806_PT,CN=3,loss,pop=0.3994	3.163791230543486	2.870231087277616	6.156480223543624	6.034022317821101	0.026788136184375064
8	8q	7	105000001	115500000	110250000.5	20	10000000	4.0	4.0	9.0	8.0	1.0	over	False	False	1.8838900000000003	1.7953499999999998	2.1335199999999994	0.08394024659503252	True	True	parent_b:C7_1806_PT,CN=3,loss,pop=0.3994	3.774426519563912	3.6062434006871347	8.583940246595033	7.380669920251046	0.20499994058502563
8	8q	8	115500001	119000000	117250000.5	7	3500000	5.0	5.0	11.0	10.0	1.0	over	False	False	2.60614	2.48106	2.8225200000000004	0.14395786080307538	True	False		5.221474677235025	4.98359999538186	11.356042139196925	10.205074672616885	0.1473276212545329
8	8q	9	119000001	119500000	119250000.5	1	500000	5.0	5.0	15.0	10.0	5.0	over	False	True	2.60614	2.48106	3.67643	0.2785253227649749	False	False		5.221474677235025	4.98359999538186	14.791637969547688	10.205074672616885	0.5144480906046305
8	8q	10	119500001	120500000	120000000.5	2	1000000	7.0	7.0	15.0	14.0	1.0	over	False	True	3.55936	3.53062	3.67643	0.29163796954768806	False	False		7.131277716148503	7.091806653484843	14.791637969547688	14.223084369633346	0.054663013548960845
8	8q	11	120500001	121000000	120750000.5	1	500000	7.0	6.0	15.0	13.0	2.0	over	True	True	3.55936	3.10907	3.67643	0.25494295275330625	False	False		7.131277716148503	6.245057047246694	14.791637969547688	13.376334763395196	0.14011639895339517
8	8q	12	121000001	131000000	126000000.5	20	10000000	5.0	5.0	12.0	10.0	2.0	over	False	False	2.5806400000000003	2.4888600000000003	2.8836999999999997	0.1021919124761439	True	True	parent_a:C6_1806_PT,CN=5,loss,pop=0.5884; parent_b:C7_1806_PT,CN=5,loss,pop=0.5022	5.170384711128257	4.999267524568571	11.602191912476144	10.169652235696828	0.18175521369413516
8	8q	13	131000001	140500000	135750000.5	19	9500000	4.0	4.0	10.0	8.0	2.0	over	False	False	2.22229	2.1750699999999994	2.4140099999999998	0.04757957727803408	True	True	parent_a:C6_1806_PT,CN=5,gain,pop=0.5884; parent_b:C7_1806_PT,CN=5,gain,pop=0.5022	4.452420422721966	4.368970860017582	9.712455282670366	8.821391282739548	0.13171255287590644
8	8q	14	140500001	141000000	140750000.5	1	500000	4.0	4.0	14.0	8.0	6.0	over	False	True	2.22229	2.17507	3.4438	0.04757957727803408	True	True	parent_a:C6_1806_PT,CN=5,gain,pop=0.5884; parent_b:C7_1806_PT,CN=5,gain,pop=0.5022	4.452420422721966	4.3689708600175825	13.855681419074573	8.821391282739548	0.6230046039965617
8	8q	15	142000001	145000000	143500000.5	4	2000000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.91848	1.87575	1.98574	0.26773947076552984	False	False		3.8437285559416803	3.76773947076553	7.989366636016361	7.61146802670721	0.06569388364388984
