Date Time	Elapsed	1806_F7 (5) 5K / well (B2)	1806_F7 (5) 5K / well (B3)	1806_F7 (5) 5K / well (B4)	1806_F7 (5) 5K / well (B5)	1806_F7 (5) 5K / well (B6)	1806_F7 (5) 5K / well (B7)	1806_F7 (5) 5K / well (B8)	1806_F7 (5) 5K / well (B9)	1806_F7 (5) 5K / well (B10)	1806_F7 (5) 5K / well (B11)	1806_F7 (5) 5K / well (C2)	1806_F7 (5) 5K / well (C3)	1806_F7 (5) 5K / well (C4)	1806_F7 (5) 5K / well (C5)	1806_F7 (5) 5K / well (C6)	1806_F7 (5) 5K / well (C7)	1806_F7 (5) 5K / well (C8)	1806_F7 (5) 5K / well (C9)	1806_F7 (5) 5K / well (C10)	1806_F7 (5) 5K / well (C11)	1806_F7 (5) 5K / well (D2)	1806_F7 (5) 5K / well (D3)	1806_F7 (5) 5K / well (D4)	1806_F7 (5) 5K / well (D5)	1806_F7 (5) 5K / well (D6)	1806_F7 (5) 5K / well (D7)	1806_F7 (5) 5K / well (D8)	1806_F7 (5) 5K / well (D9)	1806_F7 (5) 5K / well (D10)	1806_F7 (5) 5K / well (D11)
1/29/2025 11:02:00 AM	40	38.94161	44.37178	49.331	57.20953	62.70796	59.38927	67.0969	48.65268	36.67437	43.95018	43.81608	43.74214	52.60545	58.61655	56.48829	52.30099	55.69976	54.51154	37.55962	47.8295	39.95798	41.62558	47.71255	50.24804	53.43536	47.84897	52.349	50.65984	35.21943	41.35597
1/29/2025 3:02:00 PM	44	42.74622	49.55096	56.01189	62.34235	64.89333	69.10684	69.26133	53.51492	39.75529	48.46381	45.65384	48.67465	56.36961	64.77643	62.14151	57.8585	60.36409	60.17803	41.95297	51.71611	43.48536	45.36219	50.98918	56.48857	59.43267	53.88787	53.98303	53.8806	39.94923	45.24339
1/29/2025 7:02:00 PM	48	48.34798	52.78777	59.26675	69.89678	70.1834	69.38586	71.44408	56.93668	43.13047	50.83934	49.39286	56.06083	59.63884	69.47814	67.91783	65.72099	67.54364	61.89828	45.48986	56.68572	46.94746	51.05547	55.78557	63.46852	64.39046	59.05077	59.65349	62.15482	43.02058	47.69023
1/29/2025 11:02:00 PM	52	50.99366	60.31874	63.5092	73.59678	77.15365	74.19857	75.76744	61.72954	46.94593	56.45115	53.03565	61.51524	65.10883	76.01073	73.3065	72.56504	72.92662	68.19911	50.27391	60.58029	50.99394	56.16664	61.84528	68.91125	70.11414	65.85848	66.67342	63.66409	48.1913	53.94392
1/30/2025 3:02:00 AM	56	55.73203	64.9503	70.71179	78.96337	78.88314	79.30179	81.01388	64.8947	52.29099	61.82385	57.29708	66.42738	69.6888	84.19846	79.73814	78.2663	79.81245	73.58182	55.60779	66.1853	55.93946	60.56642	67.26038	75.46312	75.90744	72.0173	71.36021	69.6752	52.7477	58.38226
1/30/2025 7:02:00 AM	60	60.5777	71.32708	76.61366	83.01242	83.24442	81.55981	85.13443	69.32725	57.85646	66.95258	61.03928	72.22788	73.85825	87.56135	84.86433	84.09138	84.58096	78.51167	60.45599	70.95938	61.6042	65.30338	74.38435	81.7118	81.66502	78.46976	77.84904	74.85336	58.88116	64.2595
1/30/2025 11:02:00 AM	64	66.10443	74.51679	81.28732	87.91374	87.03371	85.34325	85.36124	75.35316	62.99773	72.11071	65.4174	77.18792	79.77251	92.46674	90.74104	90.82444	90.34201	81.98166	65.32045	75.61102	65.46417	71.25839	79.37894	88.24682	87.39442	85.0957	82.51119	79.1303	63.92028	69.6964
1/30/2025 3:02:00 PM	68	64.62595	71.58824	78.67837	85.77827	84.10853	83.19309	87.71379	72.8628	61.49486	71.79481	64.12156	77.72628	76.19715	90.65672	87.10662	87.3662	88.32157	80.49361	62.75601	74.25268	64.82311	69.47887	78.19043	85.70264	85.06783	82.0069	80.30701	75.89968	63.43895	69.79726
1/30/2025 7:02:00 PM	72	68.666	77.62812	82.59971	89.00467	88.87714	86.17824	88.62099	77.53209	66.71043	75.62495	70.49659	82.094	82.90659	94.10951	91.82009	92.04688	92.7963	83.44787	68.88169	78.37497	67.75249	72.64681	82.6059	90.49059	88.03786	86.88235	86.72695	79.26613	68.80771	73.55781
1/30/2025 11:02:00 PM	76	72.36848	81.72637	87.5271	93.62047	90.78212	90.5537	91.37472	80.91191	73.00536	79.65602	72.65442	85.68493	86.41418	97.03383	95.16281	95.21916	96.44169	87.70163	73.91414	82.66389	71.9183	78.62575	87.49915	94.96711	92.66513	92.41401	90.58437	83.77647	73.43172	77.61632
1/31/2025 3:02:00 AM	80	76.42347	86.53768	91.03065	95.79995	94.05247	93.55878	95.30367	86.0172	77.91403	83.91798	76.79895	89.72191	90.66173	98.58391	97.735	97.75148	98.34244	91.36159	77.67126	86.41485	77.18292	81.65597	89.87579	96.92591	94.03525	96.33311	93.62013	87.70193	77.66604	82.53043
1/31/2025 7:02:00 AM	84	81.60839	90.80959	94.228	97.54574	97.39503	96.78128	96.33745	90.01104	82.67637	88.4306	83.41812	93.48715	93.57206	99.37206	98.93626	99.23549	99.42325	93.5779	81.97709	89.12105	81.08281	86.1023	94.55238	98.99718	96.31769	98.27117	96.38992	91.2952	83.23736	86.78208
1/31/2025 11:02:00 AM	88	86.6675	94.35716	96.38876	98.87273	98.4753	98.23379	97.16489	93.72348	87.73992	93.08118	88.28852	96.20338	96.88158	99.87141	99.72539	99.53384	99.74956	96.47823	86.14291	91.71343	85.63485	91.33331	96.51077	99.86293	98.01779	99.62577	98.21354	95.08058	87.49799	91.08922
1/31/2025 3:02:00 PM	92	90.29326	97.01319	98.07831	99.79889	99.38903	99.57702	98.74272	96.30943	92.5344	96.82111	91.98994	98.08241	98.38729	99.93108	99.91322	99.78661	99.93182	98.7065	90.38745	94.33469	89.74137	94.98495	98.78137	99.91166	99.49477	99.74094	99.44885	97.02132	91.32771	95.7365
1/31/2025 7:02:00 PM	96	93.80055	99.25252	99.5044	99.89031	99.90087	99.85732	99.46034	98.8429	95.94652	99.11724	95.42248	99.26227	99.78445	99.94118	99.89629	99.90883	99.93517	99.3886	94.55936	96.69712	93.19918	98.36861	99.75525	99.9445	99.94305	99.85609	99.89474	98.59024	95.39925	98.71249
1/31/2025 11:02:00 PM	100	97.30176	99.84753	99.93655	99.9657	99.88012	99.90051	99.84756	99.84444	98.59041	99.88748	98.22415	99.77679	99.87416	99.94104	99.98888	99.91955	99.97994	99.76161	97.29187	98.15485	96.31479	99.56645	99.90979	99.9641	99.93174	99.8921	99.8703	99.43868	98.01485	99.76693
2/1/2025 3:02:00 AM	104	98.8838	99.89597	99.97411	99.97966	99.96626	99.97497	99.92951	99.90902	99.749	99.91895	99.8954	99.91125	99.9346	99.98792	99.98573	99.89972	99.97939	99.7428	99.10152	99.17192	98.08971	99.94916	99.96269	99.975	99.96432	99.91972	99.94421	99.92152	99.36805	99.92595
2/1/2025 7:02:00 AM	108	99.92419	99.92211	99.95555	99.98382	99.99237	99.98721	99.95566	99.97017	99.90447	99.98009	99.94019	99.92307	99.92427	99.97292	99.99761	99.92747	99.97764	99.85416	99.84717	99.85814	99.3082	99.95841	99.98281	99.98471	99.96344	99.9413	99.96381	99.98095	99.88615	99.98219
2/1/2025 11:02:00 AM	112	99.87461	99.95485	100	99.99907	99.99647	99.99453	99.985	99.98965	99.9529	99.99174	99.94692	99.9798	99.9355	99.98817	99.99921	99.94912	99.95554	99.80851	99.96793	99.97913	99.69399	99.94833	99.98014	99.94762	99.98538	99.993	99.98969	99.98229	99.96387	99.97798
2/1/2025 3:02:00 PM	116	99.87115	99.99553	99.99799	99.99836	99.99777	99.99103	99.99516	99.97992	99.98746	99.97787	99.91991	99.89998	99.98226	99.98965	99.99702	99.93156	99.98222	99.92646	99.94506	99.97675	99.94268	99.98463	99.9971	99.97474	100	99.97344	99.99621	99.99241	99.90485	99.98516
2/1/2025 7:02:00 PM	120	99.9615	99.99531	99.99695	99.99915	100	99.98876	99.97723	99.98642	99.98415	99.98617	99.93911	99.92803	99.99832	99.99851	100	99.98984	99.99821	99.96712	99.96376	99.99811	99.9323	99.98876	100	99.9677	100	99.97917	99.99847	99.98512	99.97259	100
2/1/2025 11:02:00 PM	124	99.98337	100	99.99502	100	100	99.99502	100	99.97619	99.99062	99.99783	99.99062	99.90556	100	100	100	99.97999	100	99.95298	99.975	99.99059	99.93349	100	100	99.99211	99.9875	99.97031	100	99.99263	99.95644	100
2/2/2025 3:02:00 AM	128	100	99.99052	100	100	100	100	99.98858	99.97463	99.99494	99.99513	99.99758	99.98468	100	100	100	99.92668	100	99.95455	99.99412	99.98575	99.98962	100	100	100	100	99.9866	100	99.98992	99.96548	99.99166
2/2/2025 7:02:00 AM	132	100	99.98617	99.99843	100	100	100	99.99274	100	100	100	99.98353	99.91921	99.99992	100	100	99.96449	100	99.97076	99.9782	99.98583	99.97493	100	100	100	100	100	100	99.99029	99.99231	100
2/2/2025 11:02:00 AM	136	100	99.99432	100	100	100	100	99.98992	100	99.99921	100	100	99.96273	100	100	100	99.97384	99.99836	99.94093	99.99828	99.99525	99.99811	100	100	100	100	100	100	100	99.99158	99.99747
2/2/2025 3:02:00 PM	140	100	99.9936	100	100	100	100	99.99502	99.99755	99.99438	100	100	99.99714	100	100	100	99.974	100	99.98538	100	99.99352	99.99854	100	100	100	100	100	100	100	99.98846	100
2/2/2025 7:02:00 PM	144	99.99903	100	100	100	100	100	99.99714	100	100	100	99.99777	99.9936	100	100	100	99.98936	100	99.985	100	99.98973	99.98262	100	100	99.99772	99.99873	100	100	100	99.99933	100
2/2/2025 11:02:00 PM	148	100	99.99357	100	100	100	100	100	100	100	100	99.9984	100	100	100	100	99.97999	100	99.99714	100	99.99568	100	100	100	100	100	100	100	100	99.99525	100
2/3/2025 3:02:00 AM	152	100	99.99851	100	100	100	100	100	100	100	100	99.99456	100	100	100	100	99.97655	100	100	99.99576	99.99245	100	100	100	100	100	100	100	99.99791	100	100
2/3/2025 7:02:00 AM	156	100	99.99267	100	100	100	100	100	100	100	100	100	100	100	100	100	99.96493	100	99.99828	100	99.99375	100	100	100	99.99769	100	100	100	100	100	100
2/3/2025 11:02:00 AM	160	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99.97511	100	100	100	99.99828	100	100	100	100	100	100	100	100	100	100
2/3/2025 3:02:00 PM	164	100	100	100	100	100	100	99.99997	100	100	100	100	100	100	100	100	99.98988	100	100	100	99.99635	100	100	100	100	100	100	100	100	100	100
