Chromosome	Arm	Segment_ID	Start	End	Midpoint	n_bins	segment_bp	C1_231_PT	C4_231_PT	C1C4_231	expected_additive	residual	classification	is_informative	low_bin_count	C1_231_PT__medratio	C4_231_PT__medratio	C1C4_231__medratio	min_distance_from_boundary	near_rounding_boundary	subclone_region_overlap	subclone_overlap_detail	C1_231_PT__cn_cont	C4_231_PT__cn_cont	C1C4_231__cn_cont	expected_additive_cont	log2_residual
1	1q	21	171500001	228500000	200000000.5	113	56500000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.0053300000000003	1.0053	1.0195299999999998	0.38118386852765873	False	False		3.0217705595938726	3.0147462430160603	6.118816131472341	6.036516802609933	0.01805114065960226
1	1q	22	228500001	229000000	228750000.5	1	500000	3.0	3.0	8.0	6.0	2.0	over	False	True	1.00533	1.0053	1.35606	0.36146380857416105	False	False		3.021770559593872	3.0147462430160603	8.138536191425839	6.036516802609933	0.40226481387385205
1	1q	23	229000001	248500000	238750000.5	38	19000000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.00533	0.9774081578947366	0.9810310000000002	0.38776034866501696	False	False		3.021770559593872	2.9311027274509156	5.887760348665017	5.952873287044788	-0.014631508247304248
2	2p	1	1	85500000	42750000.5	159	79500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.664501	0.668089	0.6750689999999999	0.44850265607004935	False	False		1.9973238226459844	2.0035002514178424	4.051497343929951	4.000824074063827	0.01615206429103294
2	2p	2	85500001	86500000	86000000.5	2	1000000	4.0	4.0	8.0	8.0	0.0	match	False	True	1.29178	1.25361	1.28306	0.20041904176130654	False	False		3.882767622046663	3.7593912640081197	7.7004190417613065	7.642158886054783	0.01028625889457299
2	2p	3	88000001	88500000	88250000.5	1	500000	4.0	3.0	7.0	7.0	0.0	match	True	True	1.29178	1.05415	1.08643	0.02032349191833216	True	False		3.882767622046663	3.1612401791260116	6.520323491918332	7.0440078011726746	-0.1037936573821892
2	2q	4	95000001	205500000	150250000.5	202	101000000	3.0	3.0	6.0	6.0	0.0	match	False	False	0.9963310396039604	1.0050799999999998	0.9726459999999997	0.33743689250149167	False	False		2.994721935170346	3.0140864955044075	5.837436892501492	6.008808430674753	-0.03849397700198277
2	2q	5	205500001	241500000	223500000.5	68	34000000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.6676140000000002	0.6728094117647059	0.6699872941176472	0.4790010464345684	False	False		2.0066807221237837	2.0176560692166445	4.020998953565432	4.024336791340428	-0.0010647437219928942
3	3p	1	500001	90000000	45250000.5	150	75000000	3.0	3.0	6.0	6.0	0.0	match	False	False	0.9960027399999998	1.0125399999999998	1.0139099999999999	0.4149128874470369	False	False		2.9937351486644475	3.0364579338540545	6.085087112552963	6.030193082518502	0.012076876161443038
3	3q	2	94000001	108500000	101250000.5	24	12000000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.04378	1.02285	1.03473	0.2899594757207966	False	False		3.137341643731801	3.0673761013319183	6.210040524279203	6.20471774506372	0.0011448805005263604
3	3q	3	109000001	162500000	135750000.5	89	44500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.6854639999999999	0.6818359999999998	0.682856	0.40176815957090195	False	False		2.0603333580629775	2.0447254743391006	4.098231840429098	4.105058832402078	-0.0021403799185121283
3	3q	4	162500001	195000000	178750000.5	51	25500000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.01446	1.0037499999999997	1.0114599999999998	0.42961681918235417	False	False		3.0492130562955437	3.01009802191124	6.070383180817646	6.059311078206784	0.0024332129903780002
4	4p	1	1500001	49000000	25250000.5	91	45500000	3.0	3.0	5.0	6.0	-1.0	under	False	False	0.9745769999999999	1.0022500000000003	0.7659100000000002	0.09668912465153845	True	False		2.929334732532916	3.005599743422707	4.5966891246515384	5.9349344759556235	-0.3363651002542075
4	4q	2	52000001	65500000	58750000.5	26	13000000	3.0	3.0	5.0	6.0	-1.0	under	False	False	0.981817	0.9853850000000001	0.7657999999999999	0.09602894812464502	True	False		2.9510963618998503	2.955024098949946	4.596028948124645	5.906120460849796	-0.3300774539572928
4	4q	3	65500001	129500000	97500000.5	125	62500000	3.0	3.0	4.0	6.0	-2.0	under	False	False	0.9818170000000002	0.9853850000000001	0.6852800000000002	0.3872202695601228	False	False		2.9510963618998507	2.955024098949946	4.112779730439877	5.906120460849797	-0.4738145243986473
4	4q	4	129500001	132500000	131000000.5	6	3000000	3.0	3.0	3.0	6.0	-3.0	under	False	False	0.981817	0.985385	0.50359	0.45109636189985025	False	False		2.9510963618998503	2.955024098949946	3.0223481561583836	5.906120460849796	-0.8629134116702858
4	4q	5	132500001	189000000	160750000.5	109	54500000	3.0	3.0	4.0	6.0	-2.0	under	False	False	0.9770909816513761	0.9814920917431196	0.6757139999999999	0.4368911326617173	False	True	parent_b:C4_231_PT,CN=2,loss,pop=0.1328	2.9368911326617173	2.9433498419701025	4.055368379019452	5.880240974631819	-0.4860431888333877
5	5p	1	1500001	10000000	5750000.5	14	7000000	4.0	4.0	7.0	8.0	-1.0	under	False	False	1.32673	1.28909	1.24262	0.04228585594326528	True	False		3.9878185814906324	3.8657905445235983	7.457714144056735	7.853609126014231	-0.0700455642270951
5	5p	2	10000001	44500000	27250000.5	65	32500000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.3267299999999997	1.3049361538461537	1.2767892307692312	0.16278436310940858	False	False		3.9878185814906315	3.913310819838376	7.662784363109409	7.901129401329007	-0.04152194283554959
5	5p	3	44500001	45500000	45000000.5	2	1000000	3.0	3.0	6.0	6.0	0.0	match	False	True	1.04805	1.01381	0.985995	0.3498238041415682	False	False		3.150176195858432	3.0402664763076817	5.917552314842204	6.190442672166114	-0.06007851826844036
5	5q	4	50500001	181000000	115750000.5	228	114000000	3.0	2.0	4.0	5.0	-1.0	under	True	False	1.0138199999999995	0.674728	0.677998	0.4309239556403588	False	False		3.0472893763515043	2.0234096320080974	4.069076044359641	5.070699008359602	-0.285955913625997
6	6p	1	1500001	35000000	18250000.5	64	32000000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.27348	1.32203	1.32474	0.32776239864681633	False	False		3.8277623986468163	3.964572740131824	7.950565929405384	7.79233513877864	0.027269536213280533
6	6p	2	35000001	38000000	36500000.5	6	3000000	6.0	6.0	12.0	12.0	0.0	match	False	False	1.92802	2.0173	2.0314599999999996	0.29514594641379155	False	False		5.7951459464137915	6.049584796614243	12.192020066541252	11.844730743028034	0.04002633782754566
6	6p	3	38500001	40000000	39250000.5	2	1000000	4.0	4.0	8.0	8.0	0.0	match	False	True	1.31452	1.39259	1.37832	0.22786808595042984	False	False		3.9511183750582757	4.176171760232503	8.27213191404957	8.127290135290778	0.02402003266572462
6	6p	4	40000001	43000000	41500000.5	6	3000000	6.0	6.0	12.0	12.0	0.0	match	False	False	1.90797	2.0325	2.0056499999999997	0.23488066066696422	False	False		5.734880660666964	6.09516735196473	12.037118646913285	11.830048012631694	0.024027400181972434
6	6p	5	43000001	43500000	43250000.5	1	500000	5.0	5.0	10.0	10.0	0.0	match	False	True	1.576	1.65052	1.6647	0.23706186219444536	False	False		4.737061862194445	4.9496657405977	9.990871493788323	9.686727602792146	0.04244385716554819
6	6p	6	43500001	58000000	50750000.5	26	13000000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.34552	1.35548	1.3725999999999998	0.26219726534880117	False	False		4.044296622347634	4.0648843504261505	8.237802734651199	8.109180972773785	0.0213945411835605
6	6q	7	60500001	74000000	67250000.5	25	12500000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.37024	1.3500999999999999	1.3762999999999999	0.239991327626079	False	False		4.1185987601861145	4.048750524913939	8.260008672373921	8.167349285100054	0.015341453194939295
6	6q	8	74000001	74500000	74250000.5	1	500000	4.0	4.0	6.0	8.0	-2.0	under	False	True	1.37024	1.3501	1.00184	0.3814012398138855	False	False		4.1185987601861145	4.048750524913939	6.012647742738568	8.167349285100054	-0.4123466488587599
6	6q	9	74500001	77500000	76000000.5	6	3000000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.02105	1.02461	1.0018399999999998	0.4273459185748676	False	False		3.069020948219314	3.0726540814251324	6.012647742738567	6.141675029644446	-0.02830293894119287
6	6q	10	77500001	164500000	121000000.5	168	84000000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.677886	0.6782050000000001	0.6793180000000001	0.42300183731765717	False	False		2.037555785225599	2.0338366415445215	4.076998162682343	4.071392426770121	0.0017680417848818168
6	6q	11	164500001	166000000	165250000.5	3	1500000	2.0	3.0	6.0	5.0	1.0	over	True	False	0.677886	0.972855	1.01198	0.4174484793090514	False	False		2.037555785225599	2.9174484793090514	6.0735040153084086	4.955004264534651	0.26908228175346177
6	6q	12	166000001	170000000	168000000.5	8	4000000	3.0	3.0	6.0	6.0	0.0	match	False	False	0.970232	0.972855	1.01198	0.41627474916284335	False	False		2.9162747491628433	2.9174484793090514	6.0735040153084086	5.833723228471895	0.05360878040825494
7	7p	1	1500001	21500000	11500000.5	40	20000000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.01397	1.0167	1.0187	0.38616520050329584	False	False		3.0477402388383896	3.048933159528925	6.113834799496704	6.096673398367315	0.003748331534372048
7	7p	2	21500001	22000000	21750000.5	1	500000	4.0	4.0	8.0	8.0	0.0	match	False	True	1.40314	1.43095	1.41373	0.015351260339182105	True	False		4.217487932309337	4.291207735445967	8.484648739660818	8.508695667755305	-0.0038561374449599672
7	7p	3	22000001	55000000	38500000.5	65	32500000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.00911	1.01752	1.0151900000000003	0.40723083331593113	False	False		3.033132294263348	3.051392218435991	6.092769166684069	6.084524512699339	0.001805305893473401
7	7p	4	55000001	55500000	55250000.5	1	500000	2.0	3.0	4.0	5.0	-1.0	under	True	True	0.782566	1.01752	0.686908	0.14780231392762788	True	False		2.352197686072372	3.051392218435991	4.122550343037874	5.4035899045083635	-0.3529034756826199
7	7p	5	55500001	56000000	55750000.5	1	500000	2.0	5.0	4.0	7.0	-3.0	under	True	True	0.649257	1.79526	0.686908	0.11628037378194289	True	False		1.9515041709789207	5.383719626218057	4.122550343037874	7.335223797196978	-0.7612854511841879
7	7p	6	56500001	57000000	56750000.5	1	500000	2.0	3.0	4.0	5.0	-1.0	under	True	True	0.649257	0.936624	0.686908	0.30879706069698054	False	False		1.9515041709789207	2.8087970606969805	4.122550343037874	4.760301231675902	-0.18645638621358243
7	7q	7	63000001	131500000	97250000.5	132	66000000	2.0	3.0	5.0	5.0	0.0	match	True	False	0.6749188333333332	0.99944175	0.837951196969697	0.47094808254319087	False	False		2.028637224276715	2.9971782163790874	5.029051917456809	5.025815440655802	0.0008447408752925839
7	7q	8	131500001	158000000	144750000.5	48	24000000	3.0	4.0	7.0	7.0	0.0	match	True	False	0.990481	1.322075	1.1008350000000002	0.10677660891720464	True	False		2.977138179142269	3.964707688486479	6.606776608917205	6.941845867628748	-0.06646515926948413
8	8p	1	1	43000000	21500000.5	81	40500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.6667110000000002	0.6689569999999999	0.6552379999999998	0.43247951934094475	False	False		2.0039665299527423	2.0061032552365408	3.9324795193409448	4.010069785189283	-0.025035791714242417
8	8q	2	46000001	80000000	63000000.5	61	30500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.666711	0.6689569999999998	0.6552379999999997	0.43247951934094386	False	False		2.003966529952742	2.0061032552365403	3.932479519340944	4.010069785189282	-0.025035791714242254
8	8q	3	80000001	80500000	80250000.5	1	500000	3.0	3.0	6.0	6.0	0.0	match	False	True	0.972274	0.967048	0.928247	0.07097164143360946	True	False		2.922412490484291	2.90003414385377	5.5709716414336095	5.8224466343380605	-0.05855552050807733
8	8q	4	80500001	105500000	93000000.5	45	22500000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.3246319999999996	1.32961	1.2872119999999996	0.22533770484907212	False	False		3.9815125181740805	3.9873040407605527	7.725337704849072	7.968816558934633	-0.0420854676697116
8	8q	5	106000001	112000000	109000000.5	12	6000000	5.0	5.0	10.0	10.0	0.0	match	False	False	1.663	1.6597900000000003	1.59093	0.048133108435546745	True	False		4.998562104587159	4.977465101656846	9.548133108435547	9.976027206244005	-0.060164230518050685
8	8q	6	112000001	112500000	112250000.5	1	500000	4.0	5.0	10.0	9.0	1.0	over	True	True	1.4654	1.65979	1.59093	0.048133108435546745	True	False		4.404625921865318	4.977465101656846	9.548133108435547	9.382091023522165	0.024039231404945422
8	8q	7	112500001	115000000	113750000.5	5	2500000	3.0	3.0	6.0	6.0	0.0	match	False	False	0.9878	1.01499	0.942903	0.1589311612347517	False	False		2.9690797636266963	3.0438051220519955	5.658931161234752	6.012884885678692	-0.08061672430472414
8	8q	8	115000001	124000000	119500000.5	18	9000000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.3371199999999999	1.343	1.2684500000000003	0.11273559578050119	True	False		4.01904832308213	4.027458673401541	7.612735595780501	8.046506996483672	-0.0751464332844933
8	8q	9	124000001	124500000	124250000.5	1	500000	4.0	3.0	7.0	7.0	0.0	match	True	True	1.33712	1.16068	1.10733	0.019292082618242556	True	False		4.019048323082131	3.4807079173817574	6.645757032027767	7.4997562404638884	-0.16286917984011431
8	8q	10	124500001	125500000	125000000.5	2	1000000	1.0	1.0	2.0	2.0	0.0	match	False	True	0.402712	0.396405	0.372765	0.26281179048356806	False	False		1.2104515587868336	1.1887600561651064	2.237188209516432	2.3992116149519402	-0.08296600223367533
8	8q	11	125500001	145000000	135250000.5	35	17500000	4.0	4.0	7.0	8.0	-1.0	under	False	False	1.2919199999999997	1.3198700000000003	1.2327000000000001	0.1018217754593218	True	False		3.883188427034421	3.9580952191083343	7.398178224540678	7.841283646142755	-0.07874949516119899
9	9p	1	500001	3500000	2000000.5	6	3000000	3.0	3.0	6.0	6.0	0.0	match	False	False	0.9862650000000001	0.977354	0.977593	0.367126831397254	False	False		2.964465937510917	2.93094031592233	5.867126831397254	5.895406253433247	-0.006393503300801533
9	9p	2	3500001	4000000	3750000.5	1	500000	2.0	1.0	2.0	3.0	-1.0	under	True	True	0.538186	0.33781	0.331102	0.11765252244097724	True	False		1.6176525224409772	1.0130423041413064	1.9871433491537822	2.6306948265822836	-0.3319932232965147
9	9p	3	4000001	16500000	10250000.5	25	12500000	1.0	1.0	2.0	2.0	0.0	match	False	False	0.34477399999999997	0.33781	0.331102	0.46369557964706365	False	False		1.0363044203529364	1.0130423041413064	1.9871433491537822	2.0493467244942427	-0.0356379395638163
9	9p	4	16500001	18000000	17250000.5	3	1500000	0.0	0.0	0.0	0.0	0.0	match	False	False	0.0018715400000000003	0.0037542400000000003	0.00259297	0.4844380188278679	False	False		0.0056253811913524075	0.011258411355198065	0.015561981172132101	0.016883792546550473	-0.0036940860339799335
9	9p	5	18000001	20500000	19250000.5	5	2500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.650239	0.65449	0.660473	0.45445581739305463	False	False		1.9544558173930546	1.962718858640785	3.963897920416204	3.9171746760338397	0.01518015175400952
9	9p	6	20500001	21000000	20750000.5	1	500000	1.0	2.0	4.0	3.0	1.0	over	True	True	0.455311	0.65449	0.660473	0.13144900156242678	True	False		1.3685509984375732	1.962718858640785	3.963897920416204	3.3312698570783583	0.2204813901005229
9	9p	7	21000001	25000000	23000000.5	8	4000000	0.0	0.0	0.0	0.0	0.0	match	False	False	0.00173739	0.00175161	0.00151221	0.49092431322062735	False	False		0.005222159840582492	0.005252819722201692	0.009075686779372642	0.010474979562784184	-0.00396008573887364
9	9p	8	25000001	26000000	25500000.5	2	1000000	1.0	1.0	2.0	2.0	0.0	match	False	True	0.346407	0.341825	0.334491	0.45878719003985324	False	False		1.0412128099601468	1.0250826962289514	2.0074827877868384	2.066295506189098	-0.033447507064484745
9	9p	9	26000001	38500000	32250000.5	23	11500000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.00178	1.0000700000000002	1.0189200000000005	0.384844847449509	False	False		3.0111001474042838	2.999062245352703	6.115155152550491	6.010162392756987	0.023081462874569858
9	9q	10	68500001	137000000	102750000.5	131	65500000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.0290407633587788	1.00363	0.9864429999999997	0.40696081551374963	False	True	parent_a:C1_231_PT,CN=4,gain,pop=0.1248	3.0930391844862504	3.009738159632158	5.920241033788089	6.102777344118408	-0.04044553569158307
10	10p	1	500001	39500000	20000000.5	76	38000000	3.0	3.0	6.0	6.0	0.0	match	False	False	0.9901250657894739	0.99796875	1.0011400000000001	0.4760683299201034	False	False		2.9760683299201034	2.992760906903346	6.00844661938562	5.968829236823449	0.008808625099610928
10	10q	2	42500001	133500000	88000000.5	180	90000000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.0075800000000004	1.0053199999999998	1.00887	0.4451609755882595	False	False		3.0285334968971327	3.0148062200625736	6.0548390244117405	6.043339716959706	0.002533176317808667
11	11p	1	1500001	15500000	8500000.5	26	13000000	2.0	3.0	5.0	5.0	0.0	match	True	False	0.6865090000000001	1.01705	0.8401810000000001	0.43652563327839644	False	False		2.0634743667216036	3.049982757842917	5.0424343140040655	5.113457124564521	-0.018369780937578208
11	11p	2	15500001	50000000	32750000.5	68	34000000	3.0	3.0	6.0	6.0	0.0	match	False	False	0.9906170000000001	1.0170499999999998	1.0193600000000005	0.3822041413419415	False	False		2.9775469611303778	3.049982757842916	6.1177958586580585	6.027529718973294	0.019813668093403597
11	11p	3	50000001	50500000	50250000.5	1	500000	4.0	3.0	6.0	7.0	-1.0	under	True	True	1.25848	1.01705	1.01936	0.2826761499584176	False	False		3.7826761499584176	3.049982757842917	6.117795858658056	6.832658907801335	-0.14798564226476596
11	11q	4	54500001	56500000	55500000.5	4	2000000	4.0	3.0	6.0	7.0	-1.0	under	True	False	1.20358	1.01705	1.03003	0.11766047975887783	True	False		3.617660479758878	3.049982757842917	6.181832981766556	6.667643237601794	-0.10125490874987354
11	11q	5	56500001	63000000	59750000.5	12	6000000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.0035500000000002	1.0170499999999998	1.03003	0.31816701823344395	False	False		3.016420324749516	3.049982757842916	6.181832981766556	6.066403082592432	0.02514060837508252
11	11q	6	63000001	72000000	67500000.5	17	8500000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.29682	1.34568	1.30562	0.3358152458220163	False	False		3.8979166016059654	4.03549559763439	7.835815245822016	7.9334121992403555	-0.01679316843571741
11	11q	7	72000001	88500000	80250000.5	31	15500000	3.0	3.0	6.0	6.0	0.0	match	False	False	0.9870610000000002	0.9990400000000003	1.0186899999999999	0.38622521655119524	False	False		2.966858514441315	2.9959734274572423	6.113774783448805	5.962831941898557	0.03330744220773144
11	11q	8	88500001	89000000	88750000.5	1	500000	3.0	4.0	7.0	7.0	0.0	match	True	True	0.987061	1.29453	1.21771	0.19178583126030002	False	False		2.966858514441314	3.882104301175351	7.3082141687397	6.848962815616665	0.08745197280887078
11	11q	9	89000001	135000000	112000000.5	87	43500000	4.0	4.0	8.0	8.0	0.0	match	False	False	1.3120679310344827	1.338718735632184	1.3415072413793105	0.4437480689795814	False	False		3.9437480689795814	4.014619793795222	8.051196285581284	7.958367862774804	0.015746956671895233
12	12p	1	500001	34500000	17500000.5	63	31500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.6731490000000002	0.6730779999999996	0.6793639999999999	0.42272576349732205	False	False		2.0233175478898033	2.018461525670708	4.077274236502678	4.0417790735605115	0.011231199650421455
12	12q	2	37500001	75500000	56500000.5	73	36500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.6781740000000002	0.68058	0.686236	0.38148273538095534	False	False		2.0384214412004167	2.0409589158180346	4.118517264619045	4.079380357018451	0.01227736284688014
12	12q	3	75500001	124000000	99750000.5	95	47500000	3.0	3.0	6.0	6.0	0.0	match	False	False	0.9905409999999997	0.9975259999999996	0.9547759999999997	0.23018821490553076	False	False		2.977318524137022	2.991433165036146	5.730188214905531	5.968751689173168	-0.054211586289909304
12	12q	4	125000001	133000000	129000000.5	12	6000000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.623247	0.6474969999999999	0.6522880000000001	0.37332461575323705	False	False		1.873324615753237	1.9417478843272353	3.9147747852106676	3.8150725000804724	0.03295504310087564
13	13q	1	18500001	114000000	66250000.5	189	94500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.6684461534391535	0.6695877142857145	0.6750397724867726	0.44867806805343236	False	False		2.0091819672507554	2.007994674239102	4.051321931946568	4.017176641489858	0.010864306502418987
14	14q	1	20000001	46500000	33250000.5	43	21500000	2.0	3.0	5.0	5.0	0.0	match	True	False	0.677442	0.9338229999999997	0.8415600000000001	0.3003972753327222	False	True	parent_b:C4_231_PT,CN=2,loss,pop=0.1914	2.036221232264422	2.800397275332722	5.050710527009372	4.836618507597144	0.05674657480758063
14	14q	2	47000001	57000000	52000000.5	19	9500000	3.0	4.0	7.0	7.0	0.0	match	True	False	1.0104066315789475	1.2733099999999997	1.1815299999999997	0.3184686548242106	False	True	parent_b:C4_231_PT,CN=3,loss,pop=0.2650	3.0370296445183924	3.8184686548242106	7.091076107440208	6.855498299342603	0.04548133553615878
14	14q	3	57500001	59500000	58500000.5	4	2000000	3.0	4.0	6.0	7.0	-1.0	under	True	False	0.918006	1.27331	1.06479	0.10955123573564762	True	True	parent_b:C4_231_PT,CN=3,loss,pop=0.2650	2.7592964542294887	3.818468654824211	6.390448764264352	6.5777651090537	-0.03869593711698286
14	14q	4	59500001	105000000	82250000.5	83	41500000	2.0	3.0	5.0	5.0	0.0	match	True	False	0.665779	0.9612230000000004	0.831419	0.3825658290566274	False	False		2.001165171034236	2.8825658290566274	4.989848252834741	4.883731000090863	0.028159944639795164
15	15q	1	23500001	49500000	36500000.5	45	22500000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.6676819999999999	0.6752199999999999	0.6820829999999999	0.4064074000735154	False	False		2.006885113117837	2.0248850673523364	4.093592599926485	4.031770180470174	0.019548211880280584
